block,count,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,site,period,support,horizon,scope,block_hours
90,13824.0,80809.22721280034,8467463.574146423,843089.4698851058,1049823.1395937747,894837.2536380497,882631.9399268058,11968.901735797583,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,24
0,27648.0,490196.54528882063,22815157.69372413,2129752.6633412982,2018044.244056807,2058067.4011993308,2184365.670663904,1511781.2973952338,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
1,27648.0,308795.3694001408,23869207.219657574,1849577.6387849196,2010769.3523516525,1844786.907438204,1906278.0467548978,205213.3383083531,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
2,27648.0,1058684.566679113,22837668.98313902,2199883.4946704623,2884279.5545847146,2891524.525139021,3044559.89688931,1428465.893022891,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
3,27648.0,146724.35939878365,21461671.986988705,1333800.4342338252,2223174.1835477087,2440833.9775425536,2567746.0412820876,126827.24746680258,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
4,27648.0,843156.4519410767,21890083.5926181,2029624.1295716,2616392.7941919556,2607624.1749855974,2499882.053235099,760717.3899508218,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
5,27648.0,3069540.972239384,20183836.777243946,4280954.472274112,4547654.878173349,4170979.6801349185,4659128.046783037,5755343.927189395,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
6,27648.0,494812.2315727343,22099943.20016587,1899393.0116141294,2237803.1163309733,2179971.1737386254,2240701.2753542066,797082.3561427209,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
7,27648.0,298513.3723409198,22207212.240582664,1637880.631586762,2591254.5296926615,2566275.418393514,2649923.6631650515,213047.80904834007,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
8,27648.0,3676791.7695071776,16360551.222846944,4373898.968483875,4629710.398819528,4312953.070376112,4557787.584420498,5713326.529213055,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
9,27648.0,3375895.979705892,16105975.921650182,4159801.9493319984,5691964.335495766,5721564.155933869,5999386.355552855,6148995.918143835,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
10,27648.0,2144412.295790804,18716305.362865597,3292764.4468939765,3090694.36398778,3104419.641720869,3321167.7073648903,4560964.780594806,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
11,27648.0,676400.0782663784,19413552.579314336,1888118.4192226015,2628642.0045431643,2374829.831160576,2520853.4586883946,680218.0553012675,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
12,27648.0,5946930.135316997,13632661.75914897,6891567.879281405,6277368.454936958,5991672.859003,6421768.582023411,11844132.01608943,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
13,27648.0,6306542.003344323,19162030.613334823,7809119.925372008,4337105.90656831,4229631.219090557,4336933.838219805,12754250.282989955,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
14,27648.0,1030147.1555603847,20004404.951245874,2456846.6419477304,2847737.618005867,2845615.8981624153,3010182.2861358854,2362367.411439143,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
15,27648.0,1150349.2501564224,18183867.867551364,1984369.3624380706,2316071.6074663606,2293147.446793206,2555052.116422251,998977.7248732565,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
16,27648.0,6873599.076266679,15135206.446182445,8652735.81227722,2935081.534802347,2798845.936309485,3019530.725734259,15075865.172040991,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
17,27648.0,775386.5649927611,18476668.992772162,1957652.858306438,1810052.1795930935,1786459.0979062645,1892775.7973910156,1200362.1605499526,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
18,27648.0,2256380.770256347,16478828.625956578,3037985.6180261467,3299841.007800933,3306390.650997617,3500905.511430384,3921229.72847204,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
19,27648.0,178443.33370369655,17899183.703342475,1505698.5283133714,1799833.2252951015,1762450.7833091181,1935373.960036249,59673.4236100627,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
20,27648.0,154132.41190874498,19880024.890722238,1674752.78959687,1367529.892407723,1341115.973750056,1390992.0330776344,25768.1266352793,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
21,27648.0,137496.53807135098,19774566.141788714,1566504.9402725287,1661900.0383789635,1552889.6072485198,1568066.1052654383,18279.36953698043,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
22,27409.0,521904.7922657631,19469361.37017757,1858171.5303012487,2170316.047430381,2166782.299597331,2247864.459177936,345577.674058717,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
23,27457.0,420814.6633125011,18918574.726543207,1822225.1220790325,1673809.6262155077,1679092.0163776989,1791160.1177370544,510522.7811803215,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
24,27648.0,157761.83522213125,18920421.06213216,1597264.0849903831,1624223.7765327154,1626910.2477482692,1693725.467375534,182990.70998832816,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
25,27648.0,1878086.7155746233,15084455.330670973,2681866.876019328,2253310.0146631827,2449803.118710896,2614659.2605453385,2798672.8138676556,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
26,27648.0,1202786.438730229,17710001.935530495,2922010.0447278926,1641222.4675308368,1486477.027984557,1554916.5325033963,2700574.739216385,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
27,27648.0,1345317.1538378028,15193248.51959598,2318604.0708946995,2676555.0791954785,2613740.868129212,2941934.906137284,1743735.3095991577,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
28,27648.0,2555755.2045464404,14564745.605949853,3429432.7468336835,2672094.7876458606,2835098.033594909,3191094.8948103744,4790004.393629853,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
29,27648.0,334014.96123667515,17250195.453262582,1853439.0772728838,1780265.742132074,1685406.0696711312,1830679.7805929363,178656.5891144585,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
30,27648.0,1148578.538657153,17487236.995787207,2481682.099501995,2946945.1114851143,2698018.3922873647,2905181.5946773714,1814232.4064971036,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
31,27648.0,135894.21244011426,17149737.61297062,1497761.7663831029,1584479.1722270714,1521692.5707554794,1609435.4029194037,4026.5766895110755,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
32,27648.0,1020932.8646906975,16412383.644903895,2243676.3315021098,2363374.9915065123,2050993.3388416434,2153153.299493726,1072023.9605445194,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
33,27504.0,3646383.329078945,12813061.242051769,4215725.68626111,4375404.69286907,4523517.021955805,4826074.978764478,6185818.911036559,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
34,27648.0,2602372.176443959,10036561.597005123,3598444.9527244773,4217491.008317716,4612223.294028455,5033935.946416187,4367975.226377807,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
35,27648.0,2506838.7029214776,12677608.993178848,3797871.473673604,4537235.75764969,4741604.8233558815,5040924.52973624,4219997.691716278,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
36,27648.0,813958.475613792,16459522.889712075,2305481.5638926425,1450306.1309436448,1420544.5006413613,1545912.0300447822,2052710.1583942135,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
37,27648.0,138353.93228270917,16219874.138517484,1481847.4412808102,1365299.7382114339,1097237.412460641,1263778.1993647763,8083.4450359454195,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
38,27648.0,558067.6981317496,16255287.39505139,1889690.1857655204,2027655.0506973262,1809875.3882157109,1898727.453288264,732405.2420175095,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
39,27648.0,1742221.1315211793,16021543.250296602,2650197.393006854,3559906.3392901183,3251469.018024454,3354830.068369517,1877390.199532249,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
40,27648.0,667343.4608150691,16274933.195487631,2212597.992808833,1831311.7591102715,1842572.0706586437,2028801.4192725706,2040376.4335153443,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
41,27648.0,742628.0867560494,17015958.03833623,2116986.696934095,2909387.3555619842,2617527.8867075006,2642908.2426184057,961069.8730108857,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
42,27648.0,151196.71841643326,16762159.73579845,1556596.5508585782,1760308.0751487499,1587725.4869327084,1639739.7442490275,38608.03263981959,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
43,27648.0,203432.72806626948,16783083.548329048,1621566.8096959332,2115091.101015498,1838553.9422280842,1902348.858485789,87828.08572844193,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
44,27648.0,181512.20447049793,15795945.120844427,1476937.851110595,2051330.6809885441,1942920.6552790496,2122108.8141644215,73659.0871492934,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
45,13824.0,80809.22721280034,8467463.574146423,843089.4698851058,1049823.1395937747,894837.2536380497,882631.9399268058,11968.901735797583,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,48
0,41472.0,601361.6535718403,35141792.227516845,3117718.4701553895,3011916.438293347,3092522.4319503116,3222405.7457803274,1539438.3061124636,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
1,41472.0,1256314.8277962354,34380241.66900382,3061495.326641286,3901176.712699827,3701856.401826246,3912797.868527783,1606022.2226140138,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
2,41472.0,281990.353615455,32288380.507477444,2136140.5924216174,3188708.0633462146,3430676.6270039366,3572454.3919082973,219421.68095464935,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
3,41472.0,3777431.4299637894,31247211.849373255,5508238.443657921,6198513.792566809,5788761.205659138,6154301.749391924,6423466.883652361,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
4,41472.0,560169.5569931645,33449948.293799445,2704367.2485816227,3543548.1588633577,3554658.599468746,3668165.2087594247,799357.2415779479,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
5,41472.0,3909947.816427669,27217758.369796008,5206805.3631031485,5915219.8859798005,5504541.063039497,5780247.314180334,5924099.452826167,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
6,41472.0,4946559.992807882,25083488.85202022,6349861.4188851705,7901364.14186008,7814282.762362766,8291902.226998168,8945214.769494629,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
7,41472.0,1250148.3609551897,29152345.01180995,2990823.3965633963,3509936.562166629,3386530.8664525403,3549505.2946079737,2444963.984545301,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
8,41472.0,10843120.62659133,23148054.9423164,12879318.836258251,8094773.849830254,7863772.715255887,8385405.211150703,22693796.478840843,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
9,41472.0,2440498.667630381,29651042.38141324,4278215.610342895,5367438.129680886,5203147.261000074,5383479.495228403,4266953.231677675,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
10,41472.0,4277216.848087883,22688250.352090664,5520556.0918761,4383005.62398222,4186972.1245378857,4673705.948845714,7069149.398780422,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
11,41472.0,4522118.043327976,29107492.954415344,7074201.941145609,2678199.6978795817,2691480.356471069,2793652.6907018083,10206055.658683786,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
12,41472.0,2319806.7908434714,24811112.870259743,3629441.669049561,3949611.472621229,4044819.170460387,4307193.012777526,3942092.3150910335,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
13,41472.0,269149.7250253163,29446924.349761553,2588995.266886817,2517592.6528825294,2365138.237596408,2520078.491766743,64578.96362634921,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
14,41376.0,223342.34835306386,29540057.549319044,2372606.1868466125,2394777.780966573,2256291.3770996747,2296074.217059549,20072.435069138373,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
15,41138.0,856873.6452965519,28622444.689190455,2874295.4058061964,3111247.9310582834,3142472.546123869,3311016.465120881,854307.3897068803,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
16,41472.0,454925.1736038069,28326602.636573475,2471879.0962677216,2582444.241991627,2766432.7318394263,2887576.483258172,213041.7098744608,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
17,41472.0,2783709.815923171,23388275.69176015,4729261.90946988,2936312.0167351016,2796757.662604297,2975724.777166087,5469196.553197908,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
18,41472.0,3172116.7474811375,22174742.91588072,4692022.77683678,4623230.464535602,4711176.479674689,5275398.475822361,4866648.54701813,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
19,41472.0,1062970.5721397833,24833446.662927713,2909453.118164494,2505685.1444378174,2423068.491720573,2688311.1057182355,1845747.7453253414,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
20,41472.0,1210810.3513224863,26021858.5072183,3208527.7862539985,3599512.2350737797,3338153.785213249,3607668.1088919723,1816201.2770715195,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
21,41472.0,1094595.2644654773,25027499.746443365,3014592.411133211,3295287.040144918,2932550.516671241,3060102.1881985287,1074081.6666596157,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
22,41328.0,5287872.127093678,18242845.385213055,6409338.024886198,6692567.132366253,7143501.991711837,7621036.665917667,8630271.60566422,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
23,41472.0,3467722.08135071,17284386.447022703,5202704.087772996,6437564.3264702195,6733843.147628304,7279898.788999238,6143520.223466416,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
24,41472.0,880932.9680065404,24510515.214017108,3023834.736683395,2103019.7142387494,1915622.705303034,2114580.2663984266,2057812.8440593146,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
25,41472.0,629447.1380217089,24424169.209263917,2653184.4542555735,2740241.205613653,2412034.5960146803,2593837.4162993953,735386.0013883532,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
26,41472.0,2264549.3138543507,24055314.713477973,3992968.177217311,4780620.534106019,4569562.122095562,4739073.187880795,3650502.2911723233,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
27,41472.0,887643.3652379495,25257119.770642493,2986813.905532465,3519984.919856355,3142006.853295032,3287466.542379695,1228334.2148861608,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
28,41472.0,236118.77144713743,25420240.049499024,2408080.719454397,2950040.5186107913,2670549.610274353,2737432.3450015024,46476.43560760789,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
29,41472.0,300022.8795060628,23920948.35547293,2247020.4922107086,2976689.338541995,2698650.4741654913,2926765.0718977368,153618.76990994683,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
30,13824.0,80809.22721280034,8467463.574146423,843089.4698851058,1049823.1395937747,894837.2536380497,882631.9399268058,11968.901735797583,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,full,72
0,6528.0,387930.0525499459,8885016.332195096,1133838.1846321844,577728.8967859339,844244.7645131423,777640.5318663785,1495969.9746027726,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
1,6480.0,63153.932068946444,9455162.87988879,740235.2729098612,525029.3127512557,838363.2539482476,737279.8197138986,15699.152157106415,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
2,6480.0,88494.96463299275,9992761.193755236,867147.5396926352,647750.0023244941,895471.6808918255,793450.811825455,27653.191585996734,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
3,6528.0,178245.26559635327,9140729.969299825,738183.2837537456,623717.1643616599,667703.8985945286,649861.6947442893,177548.28688864163,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
4,6528.0,694549.2777346123,8882609.969160719,1107422.1038031639,1211553.8490654642,1494805.3057049396,1454423.294123778,769782.0043712205,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
5,6480.0,107675.3072957932,9214471.353938613,863118.0956831014,676638.2913690668,921855.2398711774,855962.944765319,658667.9543949306,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
6,6480.0,45384.02614117604,8796074.907722328,593216.3671497055,619268.6370870093,887770.1382689389,833055.104505158,16052.098824337529,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
7,6432.0,67622.16579737849,7929717.537093538,510748.8275146456,883786.0539908208,1301991.7595478974,1296175.477025351,110767.52845462799,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
8,6432.0,111819.9858303334,8480294.648169952,678112.5677144402,624284.6202876489,881581.1013560113,830609.1155613175,92594.11023989876,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
9,6384.0,683682.2699985396,8691768.395772742,1094093.1908560582,1266976.1164568984,1467821.026362208,1279137.8227784764,668111.0966288877,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,48,power-active,24
