block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
1,123841.0,96993.13154884407,3881.6186091553222,96993.13154884407,3881.6186091553222,296.2973052596776,1090417.2613524126,66655.10897708646,71180.03722883151,60031.7636212549,54641.854610881746,Sanyo,Alice2018Test,S1,144,full,72
2,123121.0,89358.22747645658,2886.7709576746915,89358.22747645658,2886.7709576746915,280.0628723190961,1009031.4886369163,47684.14486566211,47407.565122277316,37184.4502412061,37171.982308385544,Sanyo,Alice2018Test,S1,144,full,72
3,123696.0,93431.85927460277,4117.182723785039,93431.85927460277,4117.182723785039,474.47161320659376,1049292.7837337495,66764.33968369872,76588.55524904249,60806.89808358558,52896.291328890606,Sanyo,Alice2018Test,S1,144,full,72
4,123552.0,76966.79582189654,4833.315229259522,76966.79582189654,4833.315229259522,368.69983110387903,1095662.2113975275,61257.65181832923,48063.58123064589,46804.74055966749,40820.36878085988,Sanyo,Alice2018Test,S1,144,full,72
5,123840.0,116567.54826154758,5159.320436305128,116567.54826154758,5159.320436305128,247.25691102778472,1090502.5769927648,85545.43101893735,95742.586452604,79181.7302328401,73374.18906953232,Sanyo,Alice2018Test,S1,144,full,72
6,122691.0,82877.3800039462,4271.515005972906,82877.3800039462,4271.515005972906,193.5935857511371,1056471.9854368314,51447.797809346666,58557.77407259537,47939.082265084246,41722.89127916768,Sanyo,Alice2018Test,S1,144,full,72
7,112760.0,185652.34277611185,21617.220299503948,185652.34277611185,21617.220299503948,27158.840108443583,987125.3939191226,137187.47153825167,175787.37699926304,135319.9042711268,127126.11358474486,Sanyo,Alice2018Test,S1,144,full,72
0,11681.0,9254.956287047638,294.00084199753456,9254.956287047638,294.00084199753456,24.920112632054373,84116.5890842642,6519.882956688721,6087.781123901941,4229.659241734107,4262.334686084536,Sanyo,Alice2018Test,S1,144,power-active,24
1,18000.0,18966.066924444687,657.9824404035676,18966.066924444687,657.9824404035676,26.597752122869114,187272.1627529392,10740.01819535884,13090.09362499581,9000.231018009797,10170.558191799912,Sanyo,Alice2018Test,S1,144,power-active,24
2,18054.0,37674.0298059681,1742.3613589072345,37674.0298059681,1742.3613589072345,72.64369672808888,193119.35330440543,26077.250864607253,36286.78231355024,29991.80555026829,26219.641387276468,Sanyo,Alice2018Test,S1,144,power-active,24
3,18144.0,41531.078620682085,1321.6985098186867,41531.078620682085,1321.6985098186867,208.185737521889,203225.26250034882,36428.31761918185,47340.545942786885,35897.46757092963,31538.275465810617,Sanyo,Alice2018Test,S1,144,power-active,24
4,18144.0,18436.25005076259,900.52457574579,18436.25005076259,900.52457574579,67.36577798867431,203377.35291309003,8816.678258280917,7525.9973140096645,7152.517034203316,7132.56120641122,Sanyo,Alice2018Test,S1,144,power-active,24
5,18144.0,15007.691369837088,582.7080127083266,15007.691369837088,582.7080127083266,20.71415407450817,201624.50703792006,9956.0568682674,8463.293592718235,8273.304413546386,8394.128564559449,Sanyo,Alice2018Test,S1,144,power-active,24
6,18144.0,18141.601407600472,596.5810358016203,18141.601407600472,596.5810358016203,127.62280205155793,194069.32577682092,11673.695700535998,9484.437408545342,6756.823031205353,7176.155211200423,Sanyo,Alice2018Test,S1,144,power-active,24
7,18144.0,22558.027636578336,712.5467401146813,22558.027636578336,712.5467401146813,67.21883366965166,188090.34469486112,15728.575724351604,19035.99926540937,13472.044741670405,15081.056828231496,Sanyo,Alice2018Test,S1,144,power-active,24
8,18144.0,22090.249972983744,806.084032963117,22090.249972983744,806.084032963117,85.16557072474573,183064.4951525756,10352.72508090824,11952.205681872843,9414.277662142778,8590.989602032703,Sanyo,Alice2018Test,S1,144,power-active,24
9,18199.0,30276.262121414882,1128.4592197631207,30276.262121414882,1128.4592197631207,80.42463437280931,188594.32794648563,21166.723785349757,27335.086347608067,21713.319948687265,17867.39450408414,Sanyo,Alice2018Test,S1,144,power-active,24
10,18288.0,26799.274114679025,1057.1179876417298,26799.274114679025,1057.1179876417298,40.35089076208547,191929.33641882348,20413.843846331918,26988.68416389601,21581.19675166791,19000.286533278126,Sanyo,Alice2018Test,S1,144,power-active,24
11,18344.0,16219.287270084485,1140.2470563998302,16219.287270084485,1140.2470563998302,353.5645097233892,204767.2562084589,11836.587374296596,13637.34482313978,8787.517802311393,8810.269124264492,Sanyo,Alice2018Test,S1,144,power-active,24
12,18376.0,18778.062363661586,1087.9035558057724,18778.062363661586,1087.9035558057724,127.58892837420065,210319.49254295992,11915.239492569917,11641.63742835124,8176.294340171528,7938.438759049387,Sanyo,Alice2018Test,S1,144,power-active,24
13,18144.0,19314.917741381334,1019.2366742009357,19314.917741381334,1019.2366742009357,107.41675455737014,200894.6312604402,12685.025393647029,9333.00970509689,7175.372508855169,6914.63714442459,Sanyo,Alice2018Test,S1,144,power-active,24
14,18401.0,20593.375114623814,1544.9833012193712,20593.375114623814,1544.9833012193712,132.143278887189,198648.43335284016,22389.081683496814,21595.408447306643,24058.463079545854,19817.75714824631,Sanyo,Alice2018Test,S1,144,power-active,24
15,18375.0,42451.205485195125,2220.8769792591042,42451.205485195125,2220.8769792591042,126.1146594545718,199179.70181287514,35351.34934252849,49540.0082170108,43758.869565951136,37958.460086877625,Sanyo,Alice2018Test,S1,144,power-active,24
16,18432.0,27516.44474821507,1372.711843540392,27516.44474821507,1372.711843540392,90.79309117024344,203631.74308608187,17145.79756717637,17416.239590096022,11120.44012832737,11848.890523122122,Sanyo,Alice2018Test,S1,144,power-active,24
17,18432.0,19739.05799079646,662.7997008924355,19739.05799079646,662.7997008924355,29.576307391649348,203963.53882099455,17319.725055382816,17555.513252097324,12910.222105108116,13227.731838261576,Sanyo,Alice2018Test,S1,144,power-active,24
18,18576.0,16108.307741710169,644.4750853920483,16108.307741710169,644.4750853920483,29.915718466856607,205051.91977711493,10755.417685106593,11039.553890682193,8144.479018816795,7948.426973450461,Sanyo,Alice2018Test,S1,144,power-active,24
19,18576.0,19907.25935002002,920.9512415566456,19907.25935002002,920.9512415566456,143.6131603091254,197348.42118100208,11287.03788558647,15490.21246656485,9816.337588664182,10534.040326129634,Sanyo,Alice2018Test,S1,144,power-active,24
20,18576.0,30015.427310517945,1729.8694335081705,30015.427310517945,1729.8694335081705,19.86419376773291,197248.4138283255,21407.552818714033,25243.71632538984,22485.056413339087,17263.540040145646,Sanyo,Alice2018Test,S1,144,power-active,24
21,18633.0,40828.59366619421,2040.9469980480644,40828.59366619421,2040.9469980480644,28.237903380298174,195909.9705001765,31409.448515236494,50976.3147951401,37334.485770854204,34434.0159406645,Sanyo,Alice2018Test,S1,144,power-active,24
22,18720.0,42465.028724157,7716.88644515494,42465.028724157,7716.88644515494,11911.01238365114,191983.5525489775,34721.37236322359,63567.366904410344,47203.74920606918,44824.14463287116,Sanyo,Alice2018Test,S1,144,power-active,24
23,16923.0,60685.31517087717,9523.646940656537,60685.31517087717,9523.646940656537,15219.198498290536,198781.3088942047,41847.81703503249,47128.02241800245,39649.297118003655,35785.73827130844,Sanyo,Alice2018Test,S1,144,power-active,24
0,29681.0,28221.023211492316,951.9832824011025,28221.023211492316,951.9832824011025,51.51786475492358,271388.7518372034,17259.90115204757,19177.87474889776,13229.890259743896,14432.89287788445,Sanyo,Alice2018Test,S1,144,power-active,48
1,36198.0,79205.10842665026,3064.0598687259217,79205.10842665026,3064.0598687259217,280.8294342499784,396344.6158047548,62505.56848378911,83627.32825633715,65889.27312119793,57757.91685308706,Sanyo,Alice2018Test,S1,144,power-active,48
2,36288.0,33443.94142059966,1483.2325884541183,33443.94142059966,1483.2325884541183,88.07993206318248,405001.8599510103,18772.73512654835,15989.290906727903,15425.821447749699,15526.689770970668,Sanyo,Alice2018Test,S1,144,power-active,48
3,36288.0,40699.62904417884,1309.127775916301,40699.62904417884,1309.127775916301,194.84163572120963,382159.670471682,27402.271424887604,28520.4366739547,20228.86777287575,22257.212039431924,Sanyo,Alice2018Test,S1,144,power-active,48
4,36343.0,52366.51209439864,1934.543252726238,52366.51209439864,1934.543252726238,165.5902050975551,371658.8230990615,31519.448866258004,39287.29202948089,31127.597610830057,26458.384106116857,Sanyo,Alice2018Test,S1,144,power-active,48
5,36632.0,43018.5613847635,2197.365044041559,43018.5613847635,2197.365044041559,393.9154004854748,396696.5926272829,32250.431220628492,40626.0289870358,30368.714553979353,27810.55565754263,Sanyo,Alice2018Test,S1,144,power-active,48
6,36520.0,38092.98010504289,2107.140230006708,38092.98010504289,2107.140230006708,235.00568293157065,411214.12380339974,24600.26488621695,20974.64713344813,15351.66684902673,14853.07590347399,Sanyo,Alice2018Test,S1,144,power-active,48
7,36776.0,63044.58059981895,3765.860280478475,63044.58059981895,3765.860280478475,258.2579383417609,397828.1351657145,57740.43102602531,71135.41666431748,67817.33264549694,57776.21723512395,Sanyo,Alice2018Test,S1,144,power-active,48
8,36864.0,47255.502739011616,2035.5115444328264,47255.502739011616,2035.5115444328264,120.36939856189285,407595.2819070762,34465.52262255917,34971.75284219336,24030.662233435458,25076.622361383692,Sanyo,Alice2018Test,S1,144,power-active,48
9,37152.0,36015.56709173017,1565.4263269486958,36015.56709173017,1565.4263269486958,173.52887877598195,402400.34095811687,22042.45557069308,26529.766357247012,17960.816607480985,18482.46729958012,Sanyo,Alice2018Test,S1,144,power-active,48
10,37209.0,70844.02097671213,3770.816431556236,70844.02097671213,3770.816431556236,48.10209714803111,393158.38432850176,52817.00133395059,76220.03112052994,59819.54218419329,51697.555980810146,Sanyo,Alice2018Test,S1,144,power-active,48
11,35643.0,103150.34389503424,17240.533385811457,103150.34389503424,17240.533385811457,27130.210881941675,390764.8614431823,76569.18939825622,110695.38932241291,86853.04632407292,80609.88290417958,Sanyo,Alice2018Test,S1,144,power-active,48
0,47735.0,65895.0530174604,2694.3446413083357,65895.0530174604,2694.3446413083357,124.1615614830123,464508.10514160915,43337.15201665478,55464.657062447994,43221.69581001221,40652.53426516095,Sanyo,Alice2018Test,S1,144,power-active,72
1,54432.0,74975.0200412818,2804.931098272797,74975.0200412818,2804.931098272797,296.26566958507124,608227.1224513588,55201.052745730165,63329.83684951474,51323.289018679374,47064.96523678136,Sanyo,Alice2018Test,S1,144,power-active,72
2,54432.0,62789.87901716257,2115.21180887942,62789.87901716257,2115.21180887942,280.0072064459552,565224.165624258,37754.99650579584,40472.642355827564,29643.14543501852,30848.201641464624,Sanyo,Alice2018Test,S1,144,power-active,72
3,54831.0,73294.82350617839,3325.824263804679,73294.82350617839,3325.824263804679,474.34003485828435,585290.920573768,53417.15500597814,67961.11533464381,52082.034502666575,45677.95016162671,Sanyo,Alice2018Test,S1,144,power-active,72
4,54921.0,58686.35521966673,3652.123531226076,58686.35521966673,3652.123531226076,367.14896181876037,609862.5571562389,46989.34656971372,42570.05558075472,39410.129928572554,34670.83305172036,Sanyo,Alice2018Test,S1,144,power-active,72
5,55239.0,89706.70822420657,4256.388523691929,89706.70822420657,4256.388523691929,246.48405801646416,606774.9837199504,69816.87196508772,84511.76105920393,67789.53179938665,63035.08244826124,Sanyo,Alice2018Test,S1,144,power-active,72
6,55728.0,66030.99440224815,3295.295760456866,66030.99440224815,3295.295760456866,193.39307254371494,599648.7547864423,43450.00838940708,51773.48268263686,40445.87302082006,35746.00733972576,Sanyo,Alice2018Test,S1,144,power-active,72
7,54276.0,143978.93756122843,19281.480383859544,143978.93756122843,19281.480383859544,27158.448785321976,586674.8319433586,107978.63791349276,161671.70411755284,124187.53209492702,115043.89884484411,Sanyo,Alice2018Test,S1,144,power-active,72
0,19279.0,4291.3810606817,194.3364990436945,4291.3810606817,194.3364990436945,0.03133416229467949,149878.12179145924,1243.0250409383668,1060.0225905605953,991.8734978712932,812.2063685223977,Sanyo,Alice2018Test,S1,144,low-power,24
1,22897.0,6294.923327118355,238.47267066184952,6294.923327118355,238.47267066184952,0.07736647762783531,146736.3606161277,2844.3533219252436,2308.331069814438,2813.1043758812602,2824.5156403483475,Sanyo,Alice2018Test,S1,144,low-power,24
2,23130.0,10100.38459219615,292.0060405667946,10100.38459219615,292.0060405667946,0.05234398138252883,151143.91666739873,5376.697567864465,4600.0818903410845,4790.506631852099,4302.694630018279,Sanyo,Alice2018Test,S1,144,low-power,24
3,23328.0,8179.655028909946,396.94645457829034,8179.655028909946,396.94645457829034,0.01585215463438861,163385.42785532604,5990.169443970277,4535.854777678619,3548.6627075214515,3253.470270763828,Sanyo,Alice2018Test,S1,144,low-power,24
4,23328.0,7012.485411594455,334.4208133924438,7012.485411594455,334.4208133924438,0.009353597977387327,161514.0876037615,2565.236599390288,1539.808926465213,2137.8449472996954,1771.5434503823376,Sanyo,Alice2018Test,S1,144,low-power,24
5,22753.0,6825.971067057778,345.32024291177385,6825.971067057778,345.32024291177385,0.006429921993672627,157290.62344196424,2898.650187995744,1774.5366751729948,3021.9669477544876,2551.8756529542043,Sanyo,Alice2018Test,S1,144,low-power,24
6,22753.0,7087.229096600925,228.4669724849131,7087.229096600925,228.4669724849131,0.0038654431578163478,151130.65346535202,2165.9999541566663,1393.7765836002386,1765.5576971379094,1419.9081824207606,Sanyo,Alice2018Test,S1,144,low-power,24
7,22896.0,9327.398356338974,250.16497417700361,9327.398356338974,250.16497417700361,0.011347605558500437,147602.09185431176,3656.527046919095,3144.720731240249,3205.749852089163,2960.997017886915,Sanyo,Alice2018Test,S1,144,low-power,24
8,23040.0,10153.72100635395,292.9272021333599,10153.72100635395,292.9272021333599,0.04045282442390415,145074.57769299348,4106.621358790483,2396.425451609249,2569.997256960553,1942.8754666132747,Sanyo,Alice2018Test,S1,144,low-power,24
9,22985.0,10441.586234209908,207.54582921745256,10441.586234209908,207.54582921745256,0.0517699767036316,149391.67540517496,6386.00566661535,4011.8038527935214,3785.1616820648956,3000.5109083709785,Sanyo,Alice2018Test,S1,144,low-power,24
10,22896.0,5199.895028347587,259.68672361594577,5199.895028347587,259.68672361594577,0.0013456047155665986,151724.80376196542,4453.550537187004,2995.6588637433183,2654.4337340162447,2229.487416743838,Sanyo,Alice2018Test,S1,144,low-power,24
11,22984.0,4495.5545058668695,324.12590714695943,4495.5545058668695,324.12590714695943,0.07846276689066146,162885.38399284042,2507.628473918028,1619.97719786174,2285.2681648378552,1988.342842148972,Sanyo,Alice2018Test,S1,144,low-power,24
12,22808.0,5740.117951859967,403.9628144936723,5740.117951859967,403.9628144936723,0.6410034706222033,166129.76252450675,2164.4120014911673,1269.821765353525,1697.2088799728128,1536.1525556656372,Sanyo,Alice2018Test,S1,144,low-power,24
13,23040.0,4819.927719277935,358.5626704176456,4819.927719277935,358.5626704176456,0.8437214643232362,163660.5546848153,3805.6776158416087,1551.766762028679,2303.909760735145,1692.1789881719585,Sanyo,Alice2018Test,S1,144,low-power,24
14,22783.0,7720.394931091967,418.66621312212857,7720.394931091967,418.66621312212857,0.06614435017398283,156009.3370319648,8298.215631282717,2671.937122508987,3393.4919903869804,2921.2041853019578,Sanyo,Alice2018Test,S1,144,low-power,24
15,22953.0,11375.767070781525,265.0471071661699,11375.767070781525,265.0471071661699,0.36552886375628174,161711.33024074766,9088.10097119033,5096.0456994593105,4715.228533502417,4548.726261658585,Sanyo,Alice2018Test,S1,144,low-power,24
16,22752.0,6571.5995739545515,322.09042549720846,6571.5995739545515,322.09042549720846,0.40337616201770854,160555.80085294112,3177.9522380519343,2683.2998505482215,2468.187227173958,2134.381723564568,Sanyo,Alice2018Test,S1,144,low-power,24
